DEALER_ORDER_ID,DEALER_ID,DEALER_ORDER_NO,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE,REPAIR_TYPE,ORDER_STATUS,ORDER_CREATE_DATE,ORDER_LAST_BALANCE_DATE,VIN,CUST_NAME,CUST_EMAIL,DELIVERER,DELEVERER_MOBILE,POWER_MILEAGE,TOTAL_MILEAGE,CREATE_CLAIM_FLAG,CLAIM_NO,ACTIVITY_FLAG,ACTIVITY_CODE,TROUBLE_DESC,DELIVER_PROBLEM,CHECK_RESULT,IS_SECSTORE,SECSTORE_ID
2701.0,5.0,92.0,9999999999,2024-01-17,9999999988,2024-02-11,Non-Warranty,Pending,2024-01-17,2024-02-11,HKV-1E50,Luigi Ferreira,Luigi.Ferreira@@gmail.com,Dra. Alexia Cassiano,(051) 5456 5622,38905.0,46919.0,Y,5bdf88e7-0d21-4bb8-948a-ad7b487a01ab,N,,,,,Y,85ecc275-4e43-4893-879f-aa2283f77af5
2702.0,42.0,62.0,9999999999,2024-06-12,9999999988,2024-07-15,Non-Warranty,In Progress,2024-06-12,2024-07-15,XHX-8M18,Henry Gabriel Machado,Henry Gabriel.Machado@@gmail.com,Breno Viana,61 1674 2410,40185.0,87721.0,N,,Y,f36f4df5-814b-42df-8925-7fc922e7ea32,,,,N,
2703.0,50.0,50.0,9999999999,2024-02-13,9999999988,2024-03-21,Warranty,Pending,2024-02-13,2024-03-21,PLZ-1B17,Igor Pinto,Igor.Pinto@@yahoo.com.br,Luísa Fogaça,(061) 9963-4723,35773.0,52853.0,Y,8c0618d3-a4f4-40de-97ad-1f7b7177e7f9,Y,df3a7c4d-6aef-4da1-ad9c-b227942c3db7,,,,N,
2704.0,14.0,44.0,9999999999,2024-01-14,9999999988,2024-02-13,Warranty,Pending,2024-01-14,2024-02-13,GSL-6D80,Antony da Rocha,Antony.da Rocha@uol.com.br,Samuel Novais,+55 (061) 5935-0170,39371.0,35573.0,Y,b5ef4eee-96a7-42e2-a9c4-077ed8bfe310,Y,cbef0ff8-5bd2-4541-aadd-0dbbde8c6000,,,,N,
2705.0,26.0,97.0,9999999999,2024-07-22,9999999988,2024-07-22,Non-Warranty,Completed,2024-07-22,2024-07-22,AZZ-1G08,Laura Rocha,Laura.Rocha@@outlook.com,Natália Silva,(081) 1202 4501,33031.0,57172.0,N,,Y,bab52a1b-e383-4b90-95da-f1fc741f9264,,,,N,
2706.0,9.0,86.0,9999999999,2024-02-12,9999999988,2024-04-10,Warranty,Completed,2024-02-12,2024-04-10,GOA-9N48,Luiz Henrique da Costa,Luiz Henrique.da Costa@uol.com.br,Noah Pimenta,+55 (021) 6748 3304,26653.0,69408.0,Y,59fe43ec-a6f0-43a3-b880-397c8ccb92c5,N,,,,,N,
2707.0,32.0,72.0,9999999999,2024-06-13,9999999988,2024-06-21,Non-Warranty,Pending,2024-06-13,2024-06-21,NRL-0F07,Vitor Gabriel Sales,Vitor Gabriel.Sales@@outlook.com,Isadora Sales,+55 61 8168-0652,18188.0,86083.0,N,,N,,,,,Y,fe42e18f-abff-4a35-afd0-1e4319f28359
2708.0,3.0,58.0,9999999999,2024-06-22,9999999988,2024-07-13,Warranty,Pending,2024-06-22,2024-07-13,FAE-2P36,Bernardo Azevedo,Bernardo.Azevedo@uol.com.br,Raquel Silva,+55 81 3511 2491,31574.0,39796.0,Y,1e03febf-5e64-477f-b060-a605a0410eff,Y,1cdbe290-c8c6-48a9-9989-ed37f1139907,,,,N,
2709.0,15.0,71.0,9999999999,2024-07-15,9999999988,2024-07-20,Non-Warranty,Pending,2024-07-15,2024-07-20,NIU-7F36,Vicente Brito,Vicente.Brito@@gmail.com,Dr. João Gabriel Freitas,+55 41 8181-6004,14743.0,3939.0,N,,Y,9b4e4824-e212-4463-ae3e-89c303b3550b,,,,Y,893deb9c-ddbb-4c3c-bde3-e2e6ec2ddfe1
2710.0,11.0,40.0,9999999999,2024-04-22,9999999988,2024-07-15,Warranty,Completed,2024-04-22,2024-07-15,TGF-7G04,Evelyn da Paz,Evelyn.da Paz@@outlook.com,Ana Andrade,21 8635 9450,49024.0,75444.0,Y,d16f3b6b-5fc2-4e83-9835-201faebef16e,N,,,,,Y,903a4ba5-529f-4ce6-bad1-d67ff4485aa3
2711.0,2.0,28.0,9999999999,2024-01-17,9999999988,2024-02-10,Warranty,Pending,2024-01-17,2024-02-10,CYC-2Y00,Oliver Moreira,Oliver.Moreira@@yahoo.com.br,Agatha Martins,+55 (021) 0843-7573,47743.0,74341.0,Y,092649c4-d23a-4f84-89fd-b1c7f1da9af5,Y,85f980e9-85f7-4228-951b-dd12e6211bbd,,,,Y,d58bfcf3-c164-4b38-84e2-17077bbdb331
2712.0,32.0,58.0,9999999999,2024-07-18,9999999988,2024-07-21,Non-Warranty,In Progress,2024-07-18,2024-07-21,WIT-6Y04,Henrique Cavalcante,Henrique.Cavalcante@@yahoo.com.br,Heitor Gomes,+55 (051) 2398 9263,18567.0,64661.0,N,,N,,,,,Y,894efbfe-ff3f-4649-a7c0-21100c213ab1
2713.0,5.0,46.0,9999999999,2024-05-12,9999999988,2024-06-15,Warranty,Completed,2024-05-12,2024-06-15,GKD-2A77,Laura Aragão,Laura.Aragão@uol.com.br,Fernanda Rios,+55 (021) 4672 8924,44091.0,56567.0,N,,N,,,,,Y,aed0560e-fd97-4185-85e0-94a9dcddc5f9
2714.0,30.0,91.0,9999999999,2024-04-16,9999999988,2024-05-27,Non-Warranty,Completed,2024-04-16,2024-05-27,XDH-7Z44,Heitor Vargas,Heitor.Vargas@@gmail.com,Isaac Nogueira,(041) 5337 6626,33994.0,70205.0,N,,Y,1d9a8cf3-612a-44b6-b05d-03d58a82ac3c,,,,N,
2715.0,31.0,31.0,9999999999,2024-01-22,9999999988,2024-06-07,Warranty,In Progress,2024-01-22,2024-06-07,EGU-5L55,Maria Laura Novaes,Maria Laura.Novaes@@outlook.com,Olívia Fernandes,81 7512-7459,22015.0,9881.0,N,,N,,,,,N,
2716.0,17.0,57.0,9999999999,2024-06-10,9999999988,2024-06-15,Non-Warranty,In Progress,2024-06-10,2024-06-15,PZK-1T32,Hadassa Alves,Hadassa.Alves@@yahoo.com.br,Lunna da Mata,+55 31 5833-7580,39780.0,16701.0,Y,b01063dd-d200-40be-b6b5-b785d84a09a9,Y,68b8e07c-1db7-47a8-9f6f-4350c2991f15,,,,N,
2717.0,5.0,104.0,9999999999,2024-07-12,9999999988,2024-07-12,Warranty,Pending,2024-07-12,2024-07-12,TSJ-8F36,Antonella Almeida,Antonella.Almeida@@gmail.com,Mathias Castro,+55 (021) 7198 5386,8920.0,76382.0,Y,cf87ed03-dcf8-44aa-9ab7-a25507065fda,Y,0a14348a-bb5c-477d-b7ed-4e0907b567f3,,,,Y,c189b018-cebd-4290-ba41-fdbe48c1b2ad
2718.0,17.0,116.0,9999999999,2024-02-14,9999999988,2024-07-02,Warranty,Pending,2024-02-14,2024-07-02,IXH-2F75,João Pedro Camargo,João Pedro.Camargo@uol.com.br,Sr. Apollo Viana,+55 (011) 8449 6774,45515.0,39811.0,N,,N,,,,,N,
2719.0,47.0,37.0,9999999999,2024-04-27,9999999988,2024-05-07,Non-Warranty,Pending,2024-04-27,2024-05-07,TRC-5Z78,Melissa Campos,Melissa.Campos@@yahoo.com.br,Paulo Rocha,+55 (041) 1656 3694,46142.0,89429.0,N,,N,,,,,Y,4d2ab88e-ac5e-4eea-be8e-ca8a47c61ea1
2720.0,28.0,75.0,9999999999,2024-01-03,9999999988,2024-06-21,Warranty,Pending,2024-01-03,2024-06-21,JQS-7M31,Antonella Duarte,Antonella.Duarte@@gmail.com,Ana Sophia Nogueira,+55 (041) 5133-0935,34165.0,89680.0,N,,Y,58242e02-748b-482d-b682-51efbb911935,,,,N,
2721.0,37.0,32.0,9999999999,2024-04-19,9999999988,2024-05-13,Non-Warranty,Pending,2024-04-19,2024-05-13,UKB-0E40,Cecilia Moraes,Cecilia.Moraes@@outlook.com,Marcelo Marques,51 4121 2691,2047.0,65137.0,N,,N,,,,,Y,45b1c449-9a15-4a91-9752-7dfb18319d9f
2722.0,18.0,53.0,9999999999,2024-07-10,9999999988,2024-07-22,Non-Warranty,Pending,2024-07-10,2024-07-22,UZK-5A18,Mateus Fogaça,Mateus.Fogaça@@gmail.com,Ísis Fogaça,11 6152 2987,20139.0,50924.0,N,,N,,,,,Y,281d4ddc-f0de-4f62-92ce-3c58ff6854b9
2723.0,47.0,68.0,9999999999,2024-04-22,9999999988,2024-06-03,Non-Warranty,Completed,2024-04-22,2024-06-03,WCX-3V90,Maria Fernanda Vargas,Maria Fernanda.Vargas@uol.com.br,Ryan Farias,61 1575-1510,25574.0,99852.0,Y,ab3aa03a-447d-40b1-95b5-1b91a43e9419,Y,43fb8361-2ab3-4bfc-9507-2f74076246ec,,,,N,
2724.0,14.0,48.0,9999999999,2024-06-16,9999999988,2024-07-07,Non-Warranty,Completed,2024-06-16,2024-07-07,PHL-9Y22,Mariana Rios,Mariana.Rios@uol.com.br,Raquel Camargo,41 3787-0783,35478.0,46467.0,Y,7d414346-6219-4268-80b2-427f58a95ce2,N,,,,,Y,0b1059bc-88e5-450b-8f70-558204407a24
2725.0,34.0,54.0,9999999999,2024-04-11,9999999988,2024-05-05,Non-Warranty,Pending,2024-04-11,2024-05-05,ZXI-3G33,Ana Carolina Martins,Ana Carolina.Martins@@yahoo.com.br,Bryan da Costa,(021) 6936-8826,40975.0,27623.0,N,,Y,674dd8b6-7417-4878-ba7c-b80ddd8452e3,,,,Y,fc911389-b6b0-4bf8-a1e0-be087d9f8355
2726.0,7.0,114.0,9999999999,2024-06-23,9999999988,2024-06-23,Warranty,In Progress,2024-06-23,2024-06-23,WBU-8X54,Luan Mendes,Luan.Mendes@@outlook.com,Clarice Pacheco,(071) 3572 6439,14794.0,43483.0,Y,6389fbf2-623b-4c0d-9073-6b98429d89ea,N,,,,,Y,6ecc6e67-a81b-4786-91b9-2f6437b8f100
2727.0,27.0,61.0,9999999999,2024-02-13,9999999988,2024-07-12,Non-Warranty,In Progress,2024-02-13,2024-07-12,MXY-9D23,Nina Costela,Nina.Costela@uol.com.br,Cauã Ribeiro,(084) 2349-0138,5762.0,41259.0,N,,Y,7f8ca006-4060-42e9-af6d-82589cdb86c2,,,,N,
2728.0,32.0,115.0,9999999999,2024-04-24,9999999988,2024-04-29,Non-Warranty,Pending,2024-04-24,2024-04-29,JTA-1N99,Augusto da Conceição,Augusto.da Conceição@uol.com.br,Sabrina Moreira,+55 (084) 4198-1897,669.0,79882.0,N,,N,,,,,N,
2729.0,44.0,33.0,9999999999,2024-01-22,9999999988,2024-04-21,Warranty,Completed,2024-01-22,2024-04-21,MIQ-4P78,Ana Liz da Cruz,Ana Liz.da Cruz@uol.com.br,Sr. Pietro Castro,(051) 4772 8168,49277.0,93489.0,N,,N,,,,,N,
2730.0,2.0,112.0,9999999999,2024-04-25,9999999988,2024-06-18,Warranty,In Progress,2024-04-25,2024-06-18,TYB-0L47,Oliver Marques,Oliver.Marques@@gmail.com,Nathan da Paz,(021) 2653 8205,23143.0,8764.0,Y,db9de1dd-7f49-409a-a908-ced69e40dd4b,Y,1fb9acda-208e-400b-b81a-41c04957329e,,,,N,
2731.0,4.0,54.0,9999999999,2024-03-09,9999999988,2024-04-26,Non-Warranty,Completed,2024-03-09,2024-04-26,KQN-0H05,Cecília Mendonça,Cecília.Mendonça@uol.com.br,Ana Júlia Cassiano,+55 (084) 6134-9925,28284.0,89167.0,N,,N,,,,,N,
2732.0,34.0,69.0,9999999999,2024-07-04,9999999988,2024-07-06,Non-Warranty,In Progress,2024-07-04,2024-07-06,NYK-3N95,Lorena Mendonça,Lorena.Mendonça@uol.com.br,Sabrina da Mata,31 0689-2871,28480.0,88621.0,N,,N,,,,,N,
2733.0,21.0,67.0,9999999999,2024-01-24,9999999988,2024-06-27,Warranty,In Progress,2024-01-24,2024-06-27,ZGY-8E27,Maria Liz Peixoto,Maria Liz.Peixoto@@gmail.com,Maria Liz Cardoso,61 7955-8177,12657.0,99140.0,Y,79aeafc2-349b-40a8-9379-d25a037a48e1,Y,45436b25-8a0c-4592-ab40-07bc0dda3691,,,,N,
2734.0,36.0,73.0,9999999999,2024-03-23,9999999988,2024-07-06,Warranty,Completed,2024-03-23,2024-07-06,TYO-9X69,Olívia Oliveira,Olívia.Oliveira@uol.com.br,Pietro Novais,+55 (061) 8685-3688,49682.0,7087.0,N,,N,,,,,N,
2735.0,42.0,30.0,9999999999,2024-06-05,9999999988,2024-07-17,Warranty,Completed,2024-06-05,2024-07-17,DVH-1N68,Miguel da Mata,Miguel.da Mata@@yahoo.com.br,Allana Guerra,81 1217-7825,19643.0,86328.0,Y,adc47cfd-651d-4204-8fe0-d281723f9061,Y,65995fba-f086-4834-8508-22e48bde6c65,,,,Y,619a0148-ce0c-4189-a5da-90c4bba432f2
2736.0,11.0,118.0,9999999999,2024-04-14,9999999988,2024-07-14,Non-Warranty,In Progress,2024-04-14,2024-07-14,QEZ-7U70,Dante Moura,Dante.Moura@@gmail.com,Eloá Abreu,(051) 2947-2353,28759.0,41031.0,Y,3f364a24-d94c-40dc-9c3a-1c95ad97ef48,N,,,,,Y,05f1c750-d60d-4236-aa61-0ac7c2051797
2737.0,49.0,116.0,9999999999,2024-05-19,9999999988,2024-06-26,Warranty,Completed,2024-05-19,2024-06-26,WYY-1K35,Anna Liz da Conceição,Anna Liz.da Conceição@uol.com.br,Hellena Peixoto,(021) 9762-0363,43010.0,45732.0,N,,N,,,,,N,
2738.0,27.0,37.0,9999999999,2024-04-19,9999999988,2024-05-02,Warranty,Pending,2024-04-19,2024-05-02,MZQ-0F26,Ana Clara da Rosa,Ana Clara.da Rosa@uol.com.br,Maria Cecília Gomes,61 4450-1886,111.0,95449.0,Y,7922f604-1e41-42d3-942c-638bb1ea7ad8,N,,,,,N,
2739.0,24.0,98.0,9999999999,2024-01-18,9999999988,2024-03-20,Warranty,Completed,2024-01-18,2024-03-20,REX-2G18,Gabrielly Freitas,Gabrielly.Freitas@@gmail.com,Maitê da Mota,0800-228-2759,20948.0,97264.0,Y,a06deeae-4bb1-4bd3-8571-eb61ce7293e0,N,,,,,Y,eb2a8cb5-024f-49d5-bbe7-2065ab51d973
2740.0,10.0,81.0,9999999999,2024-06-09,9999999988,2024-07-10,Warranty,Pending,2024-06-09,2024-07-10,WRT-1T27,Manuella Moura,Manuella.Moura@@yahoo.com.br,Dr. Ryan Sales,(071) 0129-3822,28187.0,11354.0,N,,Y,3dd9610f-eab0-4b14-8d13-e8a89e49b3fe,,,,Y,9d19200d-3296-48f0-b1c0-b5f5646f6a03
2741.0,23.0,54.0,9999999999,2024-01-08,9999999988,2024-03-02,Warranty,Completed,2024-01-08,2024-03-02,GSN-8Z75,Valentim Melo,Valentim.Melo@@gmail.com,Apollo Vargas,(071) 3498-2824,4267.0,62115.0,N,,N,,,,,Y,c1d204d7-50ed-429a-bc7f-f0e5bbd3b7ef
2742.0,38.0,99.0,9999999999,2024-04-06,9999999988,2024-06-17,Non-Warranty,Pending,2024-04-06,2024-06-17,GCJ-2M79,Isis Fernandes,Isis.Fernandes@@outlook.com,Camila Novais,51 9847 2400,16209.0,89806.0,Y,d63eab74-32d6-4342-9d57-63dce661b8ae,N,,,,,Y,af95b6ac-4b02-4bb1-9c2a-b7ea53a09772
2743.0,19.0,51.0,9999999999,2024-07-12,9999999988,2024-07-12,Non-Warranty,Pending,2024-07-12,2024-07-12,XXL-5X82,Davi Lucas Silva,Davi Lucas.Silva@@gmail.com,Oliver Araújo,(051) 8895 0382,15775.0,66097.0,N,,Y,faff81ee-bf98-4779-93d0-98bab5e7558b,,,,Y,e458bee1-7583-490c-b690-2759033f7c53
2744.0,10.0,42.0,9999999999,2024-04-12,9999999988,2024-07-16,Warranty,Completed,2024-04-12,2024-07-16,YYJ-3M06,Bella Campos,Bella.Campos@@gmail.com,Maria Julia da Costa,+55 81 7467-4217,31515.0,50830.0,N,,N,,,,,Y,9e6ae3ce-f5f6-4eee-9ffd-d9a4a251d1ac
2745.0,40.0,58.0,9999999999,2024-05-22,9999999988,2024-07-20,Non-Warranty,In Progress,2024-05-22,2024-07-20,VHH-7C64,Alice Barros,Alice.Barros@@yahoo.com.br,Rebeca Correia,(031) 6648 5399,18853.0,23283.0,N,,Y,0ef815ae-4eb2-4a84-bbac-832cd7e25d52,,,,Y,ba754757-184f-4e1a-9292-885fe45d8271
2746.0,42.0,23.0,9999999999,2024-05-19,9999999988,2024-07-06,Non-Warranty,In Progress,2024-05-19,2024-07-06,LXZ-5W18,Maria Laura Pastor,Maria Laura.Pastor@uol.com.br,Sr. Joaquim Peixoto,(051) 5845 6935,39997.0,48680.0,N,,N,,,,,N,
2747.0,36.0,30.0,9999999999,2024-03-23,9999999988,2024-05-15,Non-Warranty,Completed,2024-03-23,2024-05-15,VJS-3O26,Manuella Martins,Manuella.Martins@uol.com.br,Ana Sophia Garcia,+55 84 0150 6852,18380.0,45382.0,N,,N,,,,,N,
2748.0,6.0,86.0,9999999999,2024-03-03,9999999988,2024-03-20,Warranty,Completed,2024-03-03,2024-03-20,ELI-5L65,Amanda Fonseca,Amanda.Fonseca@@gmail.com,Helena Barbosa,+55 (021) 2961-6359,22849.0,70587.0,Y,7a4764e9-6377-498a-a461-77b4161632fe,N,,,,,Y,33a95d8d-0294-4200-b390-7b753ffb57b9
2749.0,50.0,37.0,9999999999,2024-05-29,9999999988,2024-06-02,Non-Warranty,Completed,2024-05-29,2024-06-02,FFY-5R52,Ana Carolina Mendes,Ana Carolina.Mendes@@yahoo.com.br,Henry Peixoto,0900-296-4667,33413.0,73580.0,Y,c3fd5f74-3f21-4ff6-828a-edf804bb7e8d,Y,a411e333-fde2-423e-a462-8de04ea1eef0,,,,Y,5dd26d12-b203-4fce-9825-0e0f222b03db
2750.0,29.0,30.0,9999999999,2024-02-14,9999999988,2024-03-27,Non-Warranty,Pending,2024-02-14,2024-03-27,ACP-8R33,Luiz Otávio da Rocha,Luiz Otávio.da Rocha@@outlook.com,Caleb Barros,+55 (041) 2372-5066,25280.0,68572.0,Y,3a10b2e8-3f8c-48ad-ab0f-eeb42c05f0c4,Y,a37c8587-8c04-4226-a8d0-45af0aa76a5d,,,,Y,898ef359-ba17-4f42-889b-a95870a30ec4
2751.0,42.0,98.0,9999999999,2024-03-11,9999999988,2024-05-29,Warranty,Pending,2024-03-11,2024-05-29,TRL-8E57,José Miguel Viana,José Miguel.Viana@@gmail.com,Dra. Maria da Costa,+55 61 3949-5861,8567.0,20846.0,N,,Y,22e0f7f6-5225-48cf-937e-5ba7a1f7be20,,,,N,
2752.0,27.0,86.0,9999999999,2024-06-16,9999999988,2024-06-26,Warranty,Completed,2024-06-16,2024-06-26,DLZ-8D53,Lívia Gomes,Lívia.Gomes@uol.com.br,Zoe Machado,81 4516 0385,29960.0,44212.0,Y,0ae559af-377e-4885-b808-8f7719033dbc,N,,,,,Y,b3daeb90-d4c5-44a0-9d25-f3b9869cfc5e
2753.0,48.0,89.0,9999999999,2024-02-25,9999999988,2024-06-30,Non-Warranty,In Progress,2024-02-25,2024-06-30,LXJ-7J11,Laís Sá,Laís.Sá@@outlook.com,Thomas Montenegro,0900-831-8554,42073.0,38165.0,N,,N,,,,,Y,f4f38194-2272-494a-9bd2-aee024ece120
2754.0,19.0,113.0,9999999999,2024-06-04,9999999988,2024-06-24,Warranty,Pending,2024-06-04,2024-06-24,TUS-4H61,Marcelo Câmara,Marcelo.Câmara@uol.com.br,Rafaela Andrade,+55 (021) 6900 4561,35949.0,50557.0,N,,Y,5c148d4d-18d8-45ea-8a1e-3fe9ffba7519,,,,Y,cfa61b44-f090-4c4b-9749-5e1597db6000
2755.0,35.0,41.0,9999999999,2024-07-03,9999999988,2024-07-06,Non-Warranty,Pending,2024-07-03,2024-07-06,DDH-1L87,Alexandre da Rocha,Alexandre.da Rocha@@gmail.com,Kaique Silva,0800 322 5114,30958.0,5238.0,N,,Y,eaa810f0-74e4-4968-96a6-c6888356ca58,,,,Y,d6af792b-00b0-4754-88d2-59daddcca3a6
2756.0,24.0,53.0,9999999999,2024-07-22,9999999988,2024-07-22,Warranty,Completed,2024-07-22,2024-07-22,GYJ-9E11,Mirella Fogaça,Mirella.Fogaça@@gmail.com,Maria Fernanda Cassiano,+55 (081) 5214-0084,6938.0,7241.0,N,,Y,aefa8346-3710-43f3-aae7-db15ee0ee948,,,,N,
2757.0,20.0,89.0,9999999999,2024-04-29,9999999988,2024-06-29,Non-Warranty,Pending,2024-04-29,2024-06-29,DOK-8V54,Esther Rios,Esther.Rios@@gmail.com,Olivia Macedo,(071) 2314-2337,24115.0,95601.0,N,,N,,,,,Y,1c6acee8-9f36-4acd-8e3c-5ab9c37a1b54
2758.0,41.0,57.0,9999999999,2024-06-08,9999999988,2024-07-09,Warranty,In Progress,2024-06-08,2024-07-09,ENP-7O14,Mariah Brito,Mariah.Brito@@outlook.com,Brenda Moraes,+55 (021) 8944-9117,49124.0,49085.0,N,,N,,,,,Y,c67e4841-ad46-4f54-8c72-f32bed8d1ce3
2759.0,34.0,27.0,9999999999,2024-01-19,9999999988,2024-02-23,Warranty,Pending,2024-01-19,2024-02-23,OMP-7M09,Vitor Gabriel Aparecida,Vitor Gabriel.Aparecida@@gmail.com,Maria Clara Carvalho,11 7131 8568,12017.0,30333.0,N,,N,,,,,Y,7c4a01bf-4112-456a-ad6d-cc0276932d8d
2760.0,27.0,28.0,9999999999,2024-04-12,9999999988,2024-07-04,Warranty,Pending,2024-04-12,2024-07-04,USK-0G10,Luiz Henrique Barbosa,Luiz Henrique.Barbosa@@outlook.com,Ian Martins,(011) 7049 5583,30046.0,68049.0,Y,887291a0-8ed7-411c-8360-4d042dfa6d5a,Y,d0cb9e16-d4cf-4102-8b3b-067d328183a2,,,,Y,d28b9962-8793-4fcf-90dd-b075f2beb70c
2761.0,37.0,52.0,9999999999,2024-04-08,9999999988,2024-04-22,Warranty,In Progress,2024-04-08,2024-04-22,QIP-5S17,José Correia,José.Correia@@gmail.com,Pedro Lucas Gonçalves,(041) 2509 3048,22851.0,63482.0,Y,46b452e1-7967-44f1-9650-981d6b97b381,Y,aaafe235-ea8c-4409-9368-d3f46c4618ac,,,,Y,2fa9a28f-51c6-40e0-9753-ab5babe7fd77
2762.0,6.0,89.0,9999999999,2024-06-24,9999999988,2024-07-13,Non-Warranty,Pending,2024-06-24,2024-07-13,IDP-5H06,Clara Moura,Clara.Moura@@gmail.com,Vitor Hugo Albuquerque,+55 (071) 3802-8044,34572.0,34990.0,N,,Y,9b7c4b6f-73b5-496f-997e-68ca055d5162,,,,Y,9db73327-0edd-4be4-bdf1-acca42fad742
2763.0,9.0,68.0,9999999999,2024-03-15,9999999988,2024-03-27,Warranty,Completed,2024-03-15,2024-03-27,AQU-6W62,Miguel das Neves,Miguel.das Neves@@gmail.com,Augusto Cardoso,0300 048 1743,38997.0,59580.0,N,,Y,ecbeb71f-5241-4b90-bc22-c8eabadd0a4b,,,,Y,a8ffe4ef-6f72-4835-b273-0172697a1848
2764.0,37.0,36.0,9999999999,2024-03-31,9999999988,2024-07-17,Non-Warranty,In Progress,2024-03-31,2024-07-17,NUO-9V77,Rebeca Vasconcelos,Rebeca.Vasconcelos@@gmail.com,Yan Rios,(021) 4952 2848,19389.0,48096.0,N,,N,,,,,N,
2765.0,13.0,97.0,9999999999,2024-07-10,9999999988,2024-07-20,Non-Warranty,In Progress,2024-07-10,2024-07-20,WUS-0I75,Emanuella Moura,Emanuella.Moura@@gmail.com,Dra. Pietra Campos,+55 (031) 1054 4273,28333.0,25916.0,N,,N,,,,,N,
2766.0,42.0,120.0,9999999999,2024-07-20,9999999988,2024-07-20,Warranty,Pending,2024-07-20,2024-07-20,NUQ-1C08,Benicio Araújo,Benicio.Araújo@@yahoo.com.br,Maysa Nascimento,71 6979 6173,15844.0,85598.0,N,,N,,,,,N,
2767.0,3.0,99.0,9999999999,2024-04-25,9999999988,2024-05-29,Non-Warranty,In Progress,2024-04-25,2024-05-29,KXM-3A63,José Miguel da Conceição,José Miguel.da Conceição@@gmail.com,Rebeca Ferreira,+55 (021) 7860 2651,967.0,73835.0,Y,1c7d5255-571b-483d-a227-fbf980e7f47c,N,,,,,Y,efce53fb-6309-4c4c-ad59-949644c76d34
2768.0,10.0,48.0,9999999999,2024-06-17,9999999988,2024-06-25,Warranty,In Progress,2024-06-17,2024-06-25,ICV-5T46,Alexandre Mendes,Alexandre.Mendes@@gmail.com,Gael Sales,+55 41 9887-4137,2102.0,22021.0,Y,81437e14-8c16-4d59-b12e-c2e951fcd89e,Y,2c756700-54ce-4998-a3e4-b1572ce33287,,,,N,
2769.0,41.0,35.0,9999999999,2024-02-07,9999999988,2024-05-08,Non-Warranty,In Progress,2024-02-07,2024-05-08,NFW-6G95,Luna Andrade,Luna.Andrade@@yahoo.com.br,Gabriela Campos,+55 11 5346 5445,29270.0,24470.0,N,,N,,,,,N,
2770.0,46.0,116.0,9999999999,2024-02-21,9999999988,2024-04-09,Non-Warranty,Completed,2024-02-21,2024-04-09,BFW-1B60,Fernanda da Rocha,Fernanda.da Rocha@uol.com.br,Dr. João Guilherme Azevedo,+55 51 0905 8672,29128.0,21530.0,N,,Y,4bba6be8-de86-4e85-b5a7-079b665bb9df,,,,Y,ef02ef57-fadc-41ca-b6ef-9b5aecb10ba5
2771.0,45.0,64.0,9999999999,2024-01-13,9999999988,2024-03-30,Non-Warranty,Pending,2024-01-13,2024-03-30,ZPG-1P52,Juan Vasconcelos,Juan.Vasconcelos@@yahoo.com.br,Sabrina Mendonça,+55 31 9151 7824,41979.0,50613.0,N,,Y,28a8cd86-d5e1-49e4-8f8b-de42df1c97a8,,,,N,
2772.0,12.0,54.0,9999999999,2024-04-15,9999999988,2024-06-28,Non-Warranty,Completed,2024-04-15,2024-06-28,YWA-0F82,Diego Fernandes,Diego.Fernandes@uol.com.br,Milena Camargo,(071) 6666-0579,9764.0,30377.0,Y,f9e1bc6a-b8d1-4d67-9678-507b7622b9c8,N,,,,,N,
2773.0,29.0,36.0,9999999999,2024-05-30,9999999988,2024-07-21,Warranty,Pending,2024-05-30,2024-07-21,KBI-1J09,Vinicius Ferreira,Vinicius.Ferreira@@outlook.com,Levi Pires,(041) 3374-3331,19331.0,29421.0,Y,10b25440-f0fa-48f3-82b9-a31aaa7ca0ab,Y,e5cf1b01-6a3f-4491-b2ae-5b890862d185,,,,N,
2774.0,35.0,71.0,9999999999,2024-02-02,9999999988,2024-03-16,Non-Warranty,Pending,2024-02-02,2024-03-16,ISK-3R69,Marcela Aragão,Marcela.Aragão@@gmail.com,Aurora Martins,(021) 3701-5920,26011.0,87275.0,N,,Y,cae44fd9-8fe9-4a16-83f1-7a66e5901e64,,,,N,
2775.0,17.0,99.0,9999999999,2024-07-19,9999999988,2024-07-19,Non-Warranty,Completed,2024-07-19,2024-07-19,BGK-9X95,Ravi Lucca Vieira,Ravi Lucca.Vieira@@outlook.com,Theo Almeida,+55 21 6548-9862,23486.0,2331.0,Y,01ea8592-13bf-4c2e-be65-bbb327b75623,N,,,,,N,
2776.0,8.0,58.0,9999999999,2024-03-16,9999999988,2024-07-07,Non-Warranty,In Progress,2024-03-16,2024-07-07,ECD-3E40,Matteo Carvalho,Matteo.Carvalho@@outlook.com,Marcelo Alves,(084) 7934-9156,39665.0,52108.0,N,,N,,,,,N,
